Age,Income,Family,CCAvg,Mortgage,Online,CreditCard,Education,Loan
61,53,3,0.5,0,YES,0,Grad,0
66,65,3,2.4,0,NO,0,Undergrad,0
38,43,4,0.2,0,NO,0,Undergrad,0
55,38,4,1.5,0,NO,1,Professional,0
60,50,1,1.8,0,YES,0,Professional,0
23,81,2,1.8,0,NO,0,Grad,0
29,41,1,1.9,0,YES,1,Professional,0
35,73,3,2.3,0,YES,0,Undergrad,0
53,31,2,0.4,104,NO,1,Professional,0
32,84,3,0.6,0,YES,1,Grad,0
38,95,2,1.9,0,YES,1,Undergrad,0
44,162,4,1.3,301,NO,0,Undergrad,1
43,60,2,2.2,115,NO,0,Professional,0
54,121,2,1.1,0,NO,0,Professional,1
52,43,3,1,165,YES,1,Grad,0
31,38,1,1.8,182,YES,1,Grad,0
47,82,1,2.9,276,YES,0,Undergrad,0
42,52,4,1.9,0,YES,0,Undergrad,0
57,43,3,1.5,168,NO,1,Undergrad,0
33,82,1,2.6,0,YES,1,Grad,0
35,161,1,4.1,0,YES,0,Undergrad,0
56,24,2,0.7,0,YES,0,Grad,0
57,102,1,2.6,0,YES,0,Undergrad,0
25,53,3,2.4,0,NO,0,Grad,0
53,85,1,1.2,0,NO,0,Undergrad,0
59,111,3,4.4,0,YES,0,Undergrad,0
56,90,2,0.3,0,YES,1,Undergrad,0
54,94,2,1.1,188,NO,0,Undergrad,0
48,63,4,3.6,0,NO,0,Professional,0
55,153,2,2.8,0,YES,0,Grad,1
33,39,2,2,0,NO,0,Professional,0
46,205,2,8.8,181,YES,0,Undergrad,0
42,142,1,3.4,496,YES,0,Undergrad,0
49,163,2,0.4,0,NO,0,Undergrad,0
42,113,3,1,0,YES,0,Undergrad,0
46,64,1,2.9,0,YES,1,Undergrad,0
65,20,3,0.1,0,NO,1,Professional,0
50,179,1,1,0,YES,0,Undergrad,0
54,91,2,4.5,90,YES,0,Professional,0
42,103,1,3.33,0,YES,1,Undergrad,1
57,80,4,1.6,0,NO,0,Grad,0
61,38,2,0.3,0,NO,0,Undergrad,0
60,44,1,0.2,0,NO,1,Undergrad,0
40,164,1,4.3,0,NO,0,Grad,1
33,81,3,1.6,0,YES,1,Undergrad,0
37,95,2,1.7,83,NO,0,Grad,0
52,44,3,1.9,0,NO,1,Grad,0
33,88,3,1.6,0,YES,1,Undergrad,0
62,148,3,7,0,YES,0,Grad,1
62,169,3,5,184,YES,1,Grad,1
63,11,1,0.8,102,NO,1,Grad,0
55,92,1,3,158,NO,1,Professional,0
33,74,3,2.6,0,YES,0,Grad,0
25,72,3,0.8,0,YES,0,Undergrad,0
55,63,3,2.67,0,YES,0,Undergrad,0
29,172,2,4.5,415,YES,0,Undergrad,0
45,183,2,1.4,0,YES,1,Undergrad,0
60,40,1,2.5,166,YES,0,Professional,0
44,68,4,2.9,0,NO,1,Undergrad,0
48,78,4,3.6,0,YES,0,Professional,0
57,68,2,3.7,184,NO,0,Undergrad,0
58,49,1,1.4,99,YES,1,Undergrad,0
58,39,2,2.3,0,YES,0,Professional,0
44,151,1,3.5,392,YES,0,Undergrad,0
54,159,2,0.5,461,YES,0,Undergrad,0
59,89,4,1.9,0,YES,1,Grad,0
63,105,4,1.7,244,NO,1,Professional,0
61,78,2,2,0,YES,1,Undergrad,0
58,128,2,2.7,344,NO,0,Undergrad,0
44,81,4,0.8,228,NO,1,Undergrad,0
53,50,4,0.1,152,YES,0,Professional,0
63,38,3,0.1,178,YES,1,Professional,0
41,119,2,6.1,263,YES,0,Undergrad,0
50,110,3,1.8,0,YES,0,Grad,0
51,29,1,1.4,102,NO,1,Professional,0
47,19,1,0.4,0,YES,0,Professional,0
43,130,2,4.7,221,NO,1,Professional,1
46,38,1,2.4,130,YES,0,Undergrad,0
50,31,1,0.3,0,NO,0,Professional,0
33,14,4,0.7,105,YES,0,Grad,0
27,158,3,0.4,0,YES,0,Grad,1
34,39,4,0.2,115,YES,0,Undergrad,0
34,141,2,4.9,0,NO,1,Professional,1
28,33,3,1,167,YES,0,Undergrad,0
29,92,2,0.6,0,YES,0,Undergrad,0
52,78,3,3,0,NO,0,Grad,0
47,42,3,2.7,0,YES,1,Grad,0
41,15,2,0.3,83,NO,0,Grad,0
58,48,1,2.8,0,YES,0,Grad,0
37,63,3,2.3,0,YES,0,Undergrad,0
57,149,1,4.7,0,NO,0,Undergrad,0
63,49,1,0.8,103,YES,0,Undergrad,0
60,125,2,3.9,0,NO,0,Undergrad,0
50,58,1,1.3,0,YES,0,Grad,0
60,48,3,1.5,0,YES,0,Undergrad,0
54,75,2,3.2,0,NO,1,Professional,0
28,114,2,0.2,0,YES,0,Undergrad,0
45,134,4,5.5,0,YES,1,Grad,1
28,111,4,2.3,0,YES,0,Professional,0
54,62,4,3.8,149,YES,0,Grad,0
42,45,1,0.7,0,YES,0,Undergrad,0
30,113,2,0.2,0,YES,0,Undergrad,0
61,128,1,2.6,0,YES,0,Undergrad,0
64,168,4,5.7,0,YES,0,Professional,1
38,81,1,4,206,YES,0,Professional,0
39,75,1,0.1,297,NO,1,Grad,0
54,21,4,0.1,0,NO,0,Professional,0
59,83,3,4.4,0,YES,0,Undergrad,0
39,121,1,3.5,368,YES,0,Undergrad,0
63,40,4,1.67,0,YES,0,Professional,0
31,101,1,2.9,170,NO,0,Professional,0
56,90,2,4.5,0,NO,0,Professional,0
47,68,1,2.67,0,YES,1,Grad,0
28,74,2,1.8,221,NO,0,Grad,0
32,74,4,0.1,257,NO,1,Grad,0
54,51,2,3.2,0,NO,0,Professional,0
29,149,1,1.5,0,YES,0,Undergrad,0
39,31,1,1.4,88,YES,1,Professional,0
26,85,2,1.6,0,NO,0,Professional,0
29,62,2,1.75,0,NO,1,Professional,0
46,44,1,0.3,110,YES,0,Undergrad,0
38,63,3,0.5,190,YES,1,Professional,0
55,23,2,0.3,0,YES,1,Undergrad,0
48,40,3,2.2,87,YES,0,Grad,0
36,78,2,4.5,204,YES,1,Professional,0
39,40,3,0.9,129,YES,0,Professional,0
40,78,4,2.4,0,YES,0,Undergrad,0
26,129,3,0.7,0,NO,0,Grad,1
55,71,3,0.3,0,NO,1,Grad,0
61,23,3,0.3,0,YES,0,Professional,0
57,15,2,0.3,0,YES,0,Undergrad,0
56,28,1,1.3,138,NO,1,Undergrad,0
31,23,3,1,95,NO,0,Undergrad,0
61,19,1,1.5,0,YES,0,Professional,0
58,42,3,1.4,158,NO,1,Professional,0
43,113,2,0.4,325,NO,0,Undergrad,0
29,34,4,0.4,0,NO,1,Grad,0
50,19,1,0.5,104,NO,1,Grad,0
49,43,1,1.6,0,YES,1,Grad,0
43,179,3,1.2,0,YES,0,Undergrad,1
58,44,3,2.2,0,NO,0,Professional,0
41,21,2,0.1,0,NO,0,Grad,0
65,115,1,2.5,174,NO,1,Undergrad,0
52,81,4,3.8,0,NO,1,Grad,0
55,91,2,2.8,0,NO,0,Undergrad,0
49,30,4,0.9,0,NO,1,Grad,0
52,55,3,1.4,0,YES,0,Professional,0
56,48,2,2.1,0,NO,1,Professional,0
30,23,4,0.3,121,NO,0,Grad,0
36,21,3,0.1,0,NO,0,Grad,0
41,55,2,1.7,0,NO,0,Undergrad,0
42,21,3,1,0,YES,0,Grad,0
60,40,3,2.2,0,YES,0,Professional,0
44,30,4,0.3,0,NO,1,Undergrad,0
34,78,3,0.6,0,YES,0,Grad,0
56,65,2,3.2,0,YES,0,Professional,0
31,50,4,2.1,209,YES,0,Professional,0
29,55,4,2,0,YES,0,Grad,0
31,111,2,0.2,0,NO,0,Undergrad,0
36,21,3,0.1,0,NO,1,Grad,0
42,65,3,0.5,256,YES,0,Professional,0
64,114,1,0.8,0,YES,0,Professional,0
61,54,3,0.9,179,YES,0,Professional,0
35,75,2,1.7,0,YES,0,Grad,0
28,13,4,0.4,0,NO,1,Undergrad,0
38,54,2,0.6,218,NO,0,Professional,0
44,22,3,1,126,YES,1,Grad,0
45,198,2,2.8,0,YES,1,Undergrad,0
46,18,1,0.2,0,YES,1,Undergrad,0
57,74,4,0.7,0,NO,1,Undergrad,0
40,61,4,0.2,0,YES,0,Professional,0
38,64,2,1.8,0,NO,0,Undergrad,0
39,10,2,0.3,0,NO,1,Grad,0
23,82,2,1.8,0,NO,1,Grad,0
47,61,3,2.7,168,YES,1,Grad,0
32,83,2,2.5,148,YES,0,Undergrad,0
30,73,3,2.6,0,YES,0,Professional,0
54,22,2,0.4,89,YES,0,Undergrad,0
25,91,2,1.8,321,NO,0,Grad,0
60,65,3,2.2,94,NO,1,Professional,0
61,13,3,0.5,0,YES,0,Undergrad,0
36,103,1,4.6,255,YES,0,Undergrad,0
52,95,1,0.3,0,YES,0,Undergrad,0
33,31,4,1,0,YES,1,Undergrad,0
57,131,3,0.6,0,YES,0,Undergrad,1
34,175,4,1.1,0,YES,1,Professional,1
50,38,4,0.1,0,YES,0,Undergrad,0
43,104,3,1,0,YES,0,Undergrad,0
34,114,3,3.3,0,NO,0,Professional,1
26,38,4,1.7,0,YES,0,Grad,0
26,30,4,1.3,0,YES,1,Professional,0
48,19,2,0.1,106,NO,0,Professional,0
49,25,4,1,0,YES,1,Undergrad,0
47,124,4,5,0,NO,0,Professional,1
43,20,3,0.5,0,NO,0,Undergrad,0
40,83,1,1,0,NO,0,Professional,0
31,18,4,0.3,0,NO,1,Grad,0
27,99,1,3,149,NO,1,Professional,1
55,62,3,0.3,0,YES,0,Grad,0
54,24,1,0.1,0,NO,0,Grad,0
23,13,4,1,84,YES,0,Undergrad,0
54,64,2,0.8,0,YES,0,Professional,0
57,62,3,2.67,240,NO,0,Undergrad,0
41,158,1,4.7,0,NO,1,Grad,1
28,88,1,5.4,0,YES,0,Undergrad,0
33,28,4,0.8,0,YES,0,Undergrad,0
51,52,2,1,0,NO,0,Professional,0
28,82,4,0,0,YES,1,Undergrad,0
63,140,2,6.9,97,NO,1,Undergrad,0
29,80,1,0.8,0,YES,1,Grad,0
62,58,4,1.2,228,NO,1,Grad,0
51,180,1,1.7,0,YES,0,Undergrad,0
52,55,1,1.6,227,NO,0,Grad,0
43,65,3,2.67,100,NO,0,Grad,0
39,62,3,2.33,0,NO,0,Grad,0
35,23,4,0.3,0,NO,0,Undergrad,0
34,35,1,1.7,0,YES,0,Undergrad,0
49,35,4,0.2,0,NO,1,Grad,0
43,74,4,0.4,0,NO,0,Undergrad,0
48,14,3,0.4,0,YES,0,Undergrad,0
30,83,2,1.5,199,NO,1,Professional,0
46,71,4,1.9,0,NO,0,Professional,0
43,53,2,0.7,130,YES,0,Undergrad,0
27,103,2,0.6,84,NO,0,Undergrad,0
39,109,1,1.7,0,YES,0,Undergrad,0
58,60,2,1.9,94,YES,0,Grad,0
44,12,3,0.67,0,YES,0,Grad,0
39,141,2,8,0,YES,0,Undergrad,0
35,128,1,3.8,0,YES,0,Undergrad,0
41,98,3,1,296,NO,0,Undergrad,0
43,41,1,0.5,0,NO,0,Professional,0
55,90,2,4.5,0,NO,1,Professional,0
32,31,1,0.3,0,NO,0,Undergrad,0
56,74,1,3,0,NO,0,Professional,0
30,83,4,1.8,0,NO,1,Professional,0
65,35,1,0.5,0,NO,0,Professional,0
31,140,1,4,0,NO,1,Undergrad,0
41,65,3,0.5,0,NO,0,Professional,0
55,35,3,1.4,0,NO,0,Undergrad,0
37,73,4,1.8,0,YES,1,Professional,0
34,29,1,1.5,0,YES,0,Grad,0
34,55,4,2,147,NO,1,Grad,0
33,20,4,0.7,0,YES,0,Grad,0
48,70,1,2.8,0,NO,0,Grad,0
28,81,4,0.2,0,NO,0,Undergrad,0
30,25,2,0.3,0,YES,0,Undergrad,0
44,119,2,7.5,239,YES,0,Undergrad,0
61,49,4,1.7,185,NO,0,Grad,0
59,38,1,1.4,0,YES,1,Undergrad,0
33,80,2,1.5,0,YES,1,Professional,0
56,84,1,4.3,0,YES,1,Undergrad,0
53,61,4,1.6,0,YES,0,Grad,0
42,173,2,1.5,373,YES,1,Grad,1
43,60,2,2.5,0,NO,0,Undergrad,0
35,83,2,4.5,0,YES,0,Professional,0
61,59,1,2.8,0,NO,0,Grad,0
39,32,3,2,116,YES,0,Professional,0
61,33,3,0.1,0,YES,0,Professional,0
40,19,4,0.2,0,YES,0,Professional,0
34,14,4,0.3,0,NO,0,Undergrad,0
65,94,4,4.1,120,YES,1,Undergrad,1
40,154,2,6.1,325,YES,0,Undergrad,0
39,33,1,2,0,NO,0,Grad,0
61,28,2,0.2,135,YES,0,Professional,0
40,44,1,1.8,0,YES,0,Undergrad,0
49,81,2,0.8,0,NO,0,Professional,0
43,29,1,0.5,0,YES,0,Professional,0
45,58,3,0.3,0,YES,0,Professional,0
52,38,4,0.9,0,NO,1,Grad,0
32,82,3,1.5,0,YES,1,Undergrad,0
31,18,1,0.4,0,YES,0,Professional,0
27,45,2,1.7,0,NO,1,Grad,0
33,64,4,3.4,0,NO,0,Undergrad,0
65,48,3,2.4,0,NO,1,Undergrad,0
62,24,1,0.3,0,YES,0,Professional,0
55,65,4,2,0,YES,0,Professional,0
46,111,1,0,329,NO,0,Undergrad,0
37,114,3,0.6,0,YES,0,Grad,0
60,39,2,1.6,0,YES,0,Professional,0
44,19,1,0.75,0,NO,1,Professional,0
35,22,3,0.1,0,YES,1,Grad,0
52,49,4,1.1,0,YES,0,Grad,0
30,40,1,0.3,0,YES,0,Undergrad,0
62,63,1,1.6,118,YES,0,Undergrad,0
41,55,1,2.8,0,NO,0,Undergrad,0
38,33,1,2,0,YES,0,Grad,0
52,31,4,1.5,0,YES,0,Professional,0
48,24,4,0.2,0,YES,0,Undergrad,0
47,81,4,3.6,0,YES,1,Professional,0
41,81,1,0.8,223,YES,0,Grad,0
44,113,2,3.3,0,YES,1,Undergrad,0
31,92,2,3.3,0,NO,0,Undergrad,0
50,81,1,1.2,0,NO,0,Undergrad,0
36,101,3,1.2,0,NO,1,Professional,0
52,78,3,3,0,NO,1,Grad,0
62,78,2,0,0,YES,0,Professional,0
55,35,1,1.5,118,NO,1,Grad,0
61,9,2,0.3,0,YES,0,Professional,0
34,82,4,2,0,YES,1,Grad,0
34,41,1,2.5,0,NO,0,Professional,0
59,84,1,1.8,0,YES,0,Professional,0
41,42,4,2.2,185,YES,0,Grad,0
33,54,3,2.3,0,NO,1,Undergrad,0
55,84,2,0,0,NO,0,Professional,0
64,131,1,3.8,0,NO,0,Undergrad,0
44,85,2,3.8,0,YES,0,Professional,0
32,84,4,3.4,0,YES,0,Undergrad,0
67,114,4,2.4,0,YES,0,Professional,0
40,61,3,0.5,0,YES,0,Professional,0
57,39,1,2.2,0,YES,1,Professional,0
59,21,2,1,120,YES,0,Undergrad,0
43,111,4,5.4,0,YES,0,Professional,1
58,68,2,2.8,113,NO,0,Undergrad,0
50,179,4,3.6,0,YES,0,Grad,1
52,93,4,4.1,0,NO,1,Grad,1
35,85,2,1.8,0,NO,0,Undergrad,0
40,180,1,4.1,0,NO,0,Undergrad,0
31,110,2,1.5,0,YES,0,Professional,0
32,65,1,1.2,268,YES,0,Undergrad,0
55,159,1,3.9,0,NO,0,Professional,1
43,81,2,3.2,0,YES,0,Undergrad,0
31,132,1,3.8,0,YES,0,Undergrad,0
26,44,1,2,0,NO,0,Grad,0
58,98,1,2.6,0,NO,0,Undergrad,0
51,62,2,1.5,0,YES,1,Grad,0
45,91,1,4.7,0,YES,0,Undergrad,0
56,29,4,0.7,87,YES,0,Grad,0
25,101,4,2.1,0,NO,1,Professional,0
38,65,3,0.7,0,YES,0,Grad,0
62,58,1,2.8,0,NO,1,Grad,0
39,32,2,0.8,0,YES,0,Professional,0
56,140,4,0.5,292,NO,0,Undergrad,1
50,44,1,0.3,187,YES,1,Undergrad,0
52,113,1,0.1,0,NO,0,Professional,0
53,38,1,1.3,0,YES,0,Grad,0
25,13,4,0.4,0,NO,0,Undergrad,0
44,62,2,2.5,0,YES,0,Undergrad,0
42,29,3,2,0,NO,0,Professional,0
42,141,3,4,0,NO,0,Grad,1
63,132,1,4.4,0,YES,0,Grad,1
57,23,1,0.3,0,YES,1,Professional,0
56,11,2,0.3,89,NO,0,Undergrad,0
60,90,4,1.9,0,YES,0,Grad,0
62,43,1,1.9,0,YES,0,Grad,0
48,59,4,2.6,0,YES,1,Undergrad,0
37,28,2,0.8,0,NO,0,Professional,0
55,28,2,0.7,82,YES,1,Grad,0
42,108,3,1,383,YES,0,Undergrad,0
39,78,1,2.8,0,NO,0,Professional,0
47,65,1,2.4,0,YES,0,Undergrad,0
34,25,4,1,0,YES,0,Undergrad,0
48,108,2,3.8,0,NO,1,Professional,0
52,43,4,0.2,0,YES,0,Grad,0
53,95,4,1,0,YES,1,Grad,0
49,24,1,0.3,0,NO,0,Undergrad,0
47,190,2,8.8,0,NO,0,Undergrad,0
48,24,1,0.9,0,NO,0,Professional,0
38,41,4,1.7,0,YES,0,Undergrad,0
48,80,3,1.1,0,NO,0,Undergrad,0
56,63,3,2,0,YES,0,Professional,0
65,79,3,2,0,NO,0,Professional,0
46,105,4,3.2,0,NO,0,Undergrad,1
60,153,3,2,0,NO,1,Professional,1
50,114,1,0.6,0,NO,1,Undergrad,0
41,120,1,5.2,0,YES,0,Undergrad,0
41,104,1,4,0,YES,1,Professional,0
60,20,1,1.3,0,YES,0,Undergrad,0
57,41,1,1.4,0,YES,0,Undergrad,0
48,35,2,1.3,0,NO,0,Undergrad,0
53,174,1,2.9,0,YES,0,Grad,1
42,164,1,1.3,0,YES,1,Professional,1
45,22,1,0.1,0,NO,0,Undergrad,0
35,132,1,3.8,82,NO,1,Undergrad,0
34,32,4,1.1,0,YES,0,Professional,0
67,21,3,0.1,0,NO,1,Professional,0
36,49,2,1.67,0,NO,1,Grad,0
37,79,4,0.1,280,YES,0,Grad,0
40,30,2,0.8,86,NO,0,Professional,0
35,118,2,7.8,358,NO,0,Undergrad,0
60,11,4,0.7,0,YES,0,Professional,0
59,61,3,2,0,YES,0,Professional,0
35,43,4,1.2,0,YES,0,Grad,0
27,141,4,5.1,354,NO,0,Professional,1
29,54,4,1.8,0,NO,0,Professional,0
35,33,2,0.3,0,YES,0,Undergrad,0
38,84,3,1.2,121,YES,1,Professional,0
62,125,1,1,0,YES,0,Professional,1
43,110,1,3.4,0,NO,1,Undergrad,0
35,14,4,1,0,YES,1,Undergrad,0
41,65,2,2.8,0,YES,1,Undergrad,0
65,78,3,2,0,YES,1,Professional,0
61,18,3,0.3,0,NO,0,Professional,0
55,95,2,4.5,275,NO,0,Professional,0
28,95,2,1.8,0,NO,0,Grad,0
52,191,1,1.7,0,YES,0,Undergrad,0
34,19,1,0.67,83,YES,0,Professional,0
49,19,4,0.6,0,YES,1,Professional,0
42,39,1,0.3,0,YES,0,Professional,0
49,93,1,2.4,0,YES,1,Undergrad,0
49,115,3,4.6,0,NO,0,Professional,1
32,112,1,2.7,408,YES,1,Grad,0
59,40,4,0.4,0,NO,0,Undergrad,0
43,45,3,0.6,0,NO,0,Grad,0
48,133,1,5,0,NO,0,Undergrad,0
31,85,3,1.6,87,YES,1,Undergrad,0
30,18,2,0.3,0,YES,0,Grad,0
58,54,4,1.3,0,YES,0,Grad,0
41,41,2,2.4,105,NO,0,Grad,0
38,21,1,0.67,0,YES,0,Professional,0
33,152,1,6,0,YES,1,Undergrad,0
51,53,1,1.6,0,YES,0,Grad,0
45,163,3,5.33,0,NO,1,Grad,1
34,84,4,0.1,0,YES,0,Grad,0
39,59,3,0.9,199,YES,0,Professional,0
44,33,3,0.5,0,NO,0,Grad,0
55,81,4,4.9,209,YES,0,Undergrad,0
28,182,3,7.2,442,YES,1,Grad,1
57,61,1,2.2,0,NO,0,Professional,0
43,88,4,1.1,0,YES,0,Grad,0
46,170,2,2.8,0,NO,0,Undergrad,0
35,83,4,0.7,315,YES,0,Professional,0
25,44,4,0.6,0,NO,1,Grad,0
65,83,3,2,0,YES,0,Professional,0
64,21,1,0.8,76,NO,1,Grad,0
39,143,1,3.5,0,YES,1,Undergrad,0
62,103,2,2.8,0,YES,0,Undergrad,0
46,135,3,4.1,213,YES,0,Undergrad,1
36,162,1,8.6,153,YES,0,Undergrad,0
42,73,4,0.4,0,NO,0,Undergrad,0
35,142,4,0.8,0,NO,0,Professional,1
63,25,2,0.2,0,YES,0,Professional,0
45,115,2,3.3,85,YES,0,Undergrad,0
27,88,3,0.8,238,NO,0,Undergrad,0
29,73,3,0.3,0,NO,0,Professional,0
55,94,1,0.8,221,NO,0,Professional,0
32,58,1,1,0,YES,0,Undergrad,0
37,81,3,0.9,0,YES,1,Grad,0
25,113,4,2.1,0,YES,0,Professional,0
41,35,2,1.4,135,NO,0,Grad,0
52,65,1,0,0,YES,1,Undergrad,0
31,170,2,6.7,137,YES,0,Undergrad,0
40,62,2,2.4,0,YES,1,Grad,0
54,54,2,2.1,97,NO,0,Professional,0
48,39,1,1.2,0,NO,0,Grad,0
39,28,1,1.4,118,YES,1,Professional,0
64,95,2,0,0,YES,1,Professional,0
54,82,3,3.7,0,YES,0,Grad,1
39,21,1,0.6,101,NO,0,Professional,0
55,50,2,2.1,0,YES,0,Professional,0
42,34,3,2,0,NO,1,Professional,0
58,19,4,0.7,0,NO,0,Professional,0
45,71,4,1.9,0,YES,0,Undergrad,0
29,113,2,2,84,YES,1,Grad,0
36,9,4,0.2,0,YES,0,Professional,0
63,118,1,2,427,NO,0,Undergrad,0
55,79,4,4.9,0,NO,0,Undergrad,0
54,72,3,1.4,0,NO,1,Professional,0
61,18,1,1.3,0,NO,0,Undergrad,0
36,93,2,2.2,0,YES,1,Undergrad,0
61,62,1,0,244,YES,0,Grad,0
39,23,3,1,0,YES,1,Grad,0
57,40,3,1.4,0,YES,1,Professional,0
35,34,4,1.7,87,YES,1,Undergrad,0
66,114,1,0.8,0,YES,1,Professional,0
49,125,1,2.4,0,NO,1,Undergrad,0
48,41,1,1.4,0,NO,1,Professional,0
61,38,2,1,0,NO,0,Professional,0
44,45,4,0,0,YES,1,Grad,0
23,12,4,1,90,YES,0,Undergrad,0
31,115,2,1.5,189,YES,0,Professional,0
39,175,2,8,0,YES,0,Undergrad,0
45,24,1,0.9,0,NO,0,Professional,0
39,28,2,1.4,108,NO,1,Grad,0
64,32,2,0.3,0,YES,1,Undergrad,0
64,63,2,1.7,184,YES,0,Professional,0
47,32,1,1,0,NO,1,Undergrad,0
34,60,4,1.3,0,NO,0,Undergrad,0
56,53,2,1.6,78,NO,0,Professional,0
33,58,4,1.3,0,NO,0,Undergrad,0
56,42,4,2.5,0,NO,0,Grad,0
57,39,4,0.7,0,YES,0,Grad,0
43,72,1,2.8,271,YES,0,Undergrad,0
43,80,3,0.1,0,YES,1,Undergrad,0
26,39,4,0.6,0,NO,1,Grad,0
64,18,2,0.3,0,YES,1,Professional,0
43,30,1,0.5,0,YES,0,Professional,0
44,54,1,2.8,202,NO,0,Undergrad,0
60,128,1,0.9,0,YES,0,Undergrad,0
37,38,1,1.5,116,NO,1,Grad,0
56,120,1,7.4,186,YES,0,Undergrad,0
54,25,4,0.1,109,NO,0,Professional,0
43,85,4,1.9,110,YES,1,Professional,0
57,135,3,4.8,0,YES,0,Grad,1
29,14,4,0.5,0,NO,1,Professional,0
54,70,1,1.6,251,YES,1,Professional,0
61,23,3,0.4,0,NO,0,Grad,0
29,31,4,0.3,0,YES,0,Grad,0
47,132,1,0.3,0,YES,0,Undergrad,0
43,28,3,0.5,0,YES,1,Undergrad,0
46,125,2,4.7,0,YES,0,Professional,1
55,91,2,2.8,0,YES,0,Undergrad,0
48,191,2,2.8,231,NO,1,Undergrad,0
26,88,2,1.8,0,NO,0,Grad,0
63,84,4,2.4,0,YES,1,Professional,0
57,64,3,2,142,YES,0,Professional,0
58,28,2,0.5,146,YES,0,Grad,0
28,149,1,0.8,0,YES,0,Undergrad,0
61,172,4,4.25,0,YES,1,Undergrad,1
65,42,1,1.9,0,NO,0,Grad,0
33,53,2,1,96,NO,1,Grad,0
63,149,2,0.2,364,YES,0,Professional,1
43,113,2,1.8,0,NO,1,Grad,0
26,79,2,2.5,0,YES,0,Undergrad,0
57,175,2,0.5,429,YES,1,Undergrad,0
50,38,1,1.4,0,YES,0,Professional,0
54,120,4,3,431,YES,0,Grad,1
59,52,4,0.7,0,NO,0,Undergrad,0
49,42,2,0.7,0,YES,0,Grad,0
54,13,1,0.3,0,NO,0,Undergrad,0
65,141,2,6.9,0,YES,0,Undergrad,0
34,131,2,4.33,156,YES,1,Undergrad,0
31,133,1,1.5,0,NO,0,Professional,1
31,64,2,2.5,0,YES,0,Undergrad,0
64,49,2,1.5,0,YES,0,Undergrad,0
52,34,1,0.3,0,YES,0,Professional,0
57,91,1,4.3,81,NO,0,Undergrad,0
60,195,1,4.7,0,YES,0,Undergrad,0
45,53,3,2.5,112,NO,0,Grad,0
39,39,2,0.8,0,NO,0,Professional,0
25,20,4,1,0,NO,1,Undergrad,0
29,104,4,1.8,0,NO,1,Professional,0
40,51,2,1.1,131,YES,0,Grad,0
36,154,3,6.4,0,NO,0,Undergrad,1
33,38,1,1.33,115,NO,0,Undergrad,0
51,12,2,0.4,0,NO,1,Undergrad,0
35,28,1,0.6,0,NO,1,Professional,0
54,33,2,0.4,0,YES,0,Professional,0
29,31,4,1.5,0,NO,0,Grad,0
32,44,1,1.8,192,YES,0,Grad,0
37,49,4,2,192,NO,0,Professional,0
55,134,2,0.3,0,NO,0,Undergrad,0
30,182,4,0.8,94,YES,0,Professional,1
49,114,1,0.3,286,YES,0,Undergrad,0
51,90,1,2.8,0,YES,1,Grad,0
65,105,4,1.7,0,YES,0,Professional,0
32,58,3,2,90,YES,0,Undergrad,0
29,53,4,2.1,0,YES,0,Professional,0
46,15,4,0.6,0,YES,0,Professional,0
64,103,1,0.8,0,YES,1,Professional,0
27,58,4,1.8,154,YES,1,Grad,0
50,83,1,2.67,0,YES,1,Grad,0
33,125,1,4.3,0,YES,0,Professional,1
38,61,3,0.9,0,NO,0,Professional,0
38,69,3,2.33,0,NO,0,Grad,0
37,89,1,1.5,0,YES,0,Professional,0
46,70,4,2.9,0,NO,1,Undergrad,0
31,39,2,1,0,NO,0,Grad,0
35,41,4,1.2,0,YES,0,Grad,0
50,148,2,0.4,508,NO,0,Undergrad,0
45,38,3,0.6,148,YES,0,Grad,0
30,95,1,3.9,146,NO,1,Professional,1
60,129,2,6,0,NO,0,Undergrad,0
31,84,4,1.8,0,YES,0,Grad,0
60,29,3,1.3,0,NO,0,Grad,0
36,30,2,0.8,0,YES,0,Professional,0
64,90,2,0,134,NO,0,Professional,0
29,150,1,0.8,0,NO,1,Undergrad,0
58,15,4,0.9,0,NO,0,Grad,0
59,13,4,0.9,0,NO,0,Grad,0
58,9,2,0.2,0,YES,0,Professional,0
35,24,4,1.1,0,NO,0,Professional,0
43,41,3,2.2,0,YES,0,Grad,0
33,25,4,1,0,YES,1,Undergrad,0
54,49,4,2.8,0,NO,0,Grad,0
38,58,3,0.9,128,NO,1,Professional,0
38,141,2,0,0,YES,1,Undergrad,0
57,50,4,2.1,211,NO,0,Undergrad,0
34,61,3,2,0,NO,1,Undergrad,0
52,65,1,1.2,0,YES,1,Undergrad,0
50,112,1,0.3,229,NO,0,Undergrad,0
60,19,3,0.3,0,YES,0,Professional,0
26,23,1,0.1,0,NO,0,Grad,0
56,60,1,2.2,0,NO,0,Professional,0
39,30,4,0.3,0,NO,1,Undergrad,0
45,144,4,5.4,210,YES,0,Undergrad,1
30,118,4,3,0,YES,0,Professional,1
37,194,2,0,0,NO,0,Undergrad,0
45,109,3,1.1,0,NO,0,Undergrad,0
48,174,1,2.4,0,YES,0,Undergrad,0
65,34,1,1.1,119,YES,1,Professional,0
46,84,3,0.7,0,YES,0,Grad,0
40,41,1,2,0,NO,1,Grad,0
33,92,3,1.6,0,NO,0,Undergrad,0
